path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__013.smt2.slack.smt2,1,0.2600172850070521,1,0.5866628079675138,1,11.199972962000174,1,0.2967947839933913,1,0.24495300000126008
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__015.smt2.slack.smt2,1,11.976989148999564,1,21.98268417903455,1,11.168463117006468,1,3.9446460689941887,1,0.270816176009248
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__003.smt2.slack.smt2,1,0.21469186099420767,1,0.6435356790316291,1,0.21015520999208093,1,0.3226473109971266,1,0.23291587000130676
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__006.smt2.slack.smt2,1,51.83108675800031,1,0.5795534999924712,0,1201.2230964619957,1,0.2851441680104472,1,0.2864177690062206
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__015.smt2.slack.smt2,1,109.86773593499674,1,313.5210644460167,1,261.3497429410054,1,0.33955258899368346,1,0.37039467999420594
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__018.smt2.slack.smt2,1,175.3900504129997,1,348.3980520530022,0,1201.2110675130098,1,44.90769880800508,1,0.2599200739932712
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem_2__027.smt2.slack.smt2,1,209.87889410098433,1,101.02594919403782,0,1201.2169234769826,1,0.6045302150014322,0,1201.7469448290067
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__012.smt2.slack.smt2,1,0.25060247200599406,1,610.1605498719728,1,5.147576249000849,1,0.33853351601283066,1,0.28922464900824707
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__017.smt2.slack.smt2,1,575.8861658929964,1,0.7789931939914823,1,1022.2601085369824,1,0.35781404899898916,1,0.3160321890027262
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__018.smt2.slack.smt2,1,67.5352828749892,1,612.645223649044,0,1201.2168354180176,1,63.95836588399834,1,0.2669180850061821
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__020.smt2.slack.smt2,1,326.8735519470065,1,0.6927599390037358,1,105.45769831200596,1,6.874113893019967,1,0.2676741320028668
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__032.smt2.slack.smt2,1,0.3427429169823881,1,1.072184853022918,1,0.6434869619843084,1,1.7436507990059908,1,0.4153109990002122
